Order_ID,Date,Hour,Product_ID,Quantity,Customer_ID,Branch
545,2024-10-06,16,401,1,C022,Hamra
4761,2024-01-12,16,505,1,C191,Hamra
4860,2024-09-30,20,410,3,C194,Hamra
4644,2024-09-27,15,502,1,C186,Hamra
1742,2024-07-26,10,309,1,C070,Hamra
4536,2024-01-27,8,201,2,C183,Hamra
3541,2024-03-12,18,505,3,C141,Hamra
3706,2024-02-29,14,404,2,C147,Hamra
4023,2024-05-24,10,605,1,C161,Hamra
1610,2024-04-02,19,103,1,C065,Hamra
4704,2024-11-04,15,101,3,C188,Hamra
3509,2024-01-08,10,705,1,C140,Hamra
1041,2024-03-19,14,304,1,C043,Hamra
399,2024-01-27,15,604,1,C017,Hamra
1690,2024-06-22,19,702,1,C068,Hamra
699,2024-02-19,15,307,1,C029,Hamra
4546,2024-07-17,16,204,1,C183,Hamra
3381,2024-12-14,10,702,1,C135,Hamra
1071,2024-06-29,7,204,1,C044,Hamra
3292,2024-01-24,9,602,1,C133,Hamra
4705,2024-11-11,15,301,1,C188,Hamra
3325,2024-02-15,10,408,2,C134,Hamra
147,2024-01-15,11,203,1,C007,Hamra
4320,2024-06-01,13,502,1,C174,Hamra
4601,2024-08-09,11,702,3,C185,Hamra
1329,2024-07-24,10,202,1,C054,Hamra
1131,2024-09-29,8,704,1,C046,Hamra
3464,2024-08-23,8,502,1,C138,Hamra
98,2024-12-05,19,503,2,C004,Hamra
4872,2024-08-15,19,408,3,C195,Hamra
3830,2024-01-09,10,408,3,C153,Hamra
2275,2024-06-14,16,404,2,C091,Hamra
1518,2024-11-14,19,105,1,C061,Hamra
4151,2024-08-01,16,106,1,C166,Hamra
3998,2024-04-26,19,406,1,C160,Hamra
3808,2024-12-09,15,301,1,C151,Hamra
2792,2024-03-12,14,406,2,C111,Hamra
887,2024-03-04,9,310,1,C037,Hamra
70,2024-07-23,20,701,1,C003,Hamra
308,2024-07-27,15,604,2,C013,Hamra
4046,2024-03-12,20,408,1,C162,Hamra
2212,2024-10-03,11,203,1,C088,Hamra
4829,2024-09-30,17,705,1,C193,Hamra
1909,2024-11-15,9,110,1,C076,Hamra
186,2024-12-03,11,309,1,C008,Hamra
2085,2024-12-31,19,110,1,C083,Hamra
196,2024-04-04,16,505,1,C009,Hamra
3909,2024-06-14,19,406,2,C156,Hamra
1945,2024-02-01,10,203,3,C078,Hamra
3098,2024-01-11,14,103,1,C124,Hamra
3692,2024-10-27,19,703,1,C146,Hamra
1025,2024-08-04,18,705,2,C042,Hamra
997,2024-10-15,11,409,3,C041,Hamra
4928,2024-04-11,16,702,1,C198,Hamra
4035,2024-09-23,18,403,1,C161,Hamra
2238,2024-08-01,14,304,2,C089,Hamra
1926,2024-06-27,15,308,1,C077,Hamra
1319,2024-03-28,10,603,1,C054,Hamra
4096,2024-02-10,13,407,1,C164,Hamra
2423,2024-03-16,8,203,1,C097,Hamra
2449,2024-02-15,12,408,1,C098,Hamra
1385,2024-06-08,14,409,1,C056,Hamra
2497,2024-03-20,18,408,2,C100,Hamra
3672,2024-11-05,13,105,1,C145,Hamra
219,2024-03-26,13,103,1,C010,Hamra
1062,2024-04-01,14,107,1,C044,Hamra
3231,2024-05-27,13,309,2,C130,Hamra
3571,2024-06-09,11,307,1,C142,Hamra
4214,2024-07-20,13,603,1,C169,Hamra
3235,2024-08-29,19,308,1,C130,Hamra
486,2024-12-18,20,405,2,C019,Hamra
1987,2024-01-02,16,303,1,C080,Hamra
2239,2024-08-12,9,407,1,C089,Hamra
19,2024-10-15,11,706,1,C001,Hamra
3234,2024-08-20,13,107,2,C130,Hamra
650,2024-03-17,15,408,1,C027,Hamra
36,2024-04-25,8,105,2,C002,Hamra
4438,2024-06-02,10,702,2,C179,Hamra
3451,2024-04-12,18,403,3,C138,Hamra
476,2024-07-12,13,108,1,C019,Hamra
3548,2024-06-14,7,205,3,C141,Hamra
4376,2024-12-24,19,705,1,C176,Hamra
2868,2024-03-30,8,104,1,C114,Hamra
1387,2024-06-22,15,409,2,C056,Hamra
4978,2024-05-01,19,105,1,C200,Hamra
4567,2024-05-22,16,408,1,C184,Hamra
4405,2024-04-15,13,105,1,C178,Hamra
2381,2024-10-31,18,502,1,C095,Hamra
4307,2024-12-25,16,409,1,C173,Hamra
4678,2024-11-12,13,401,2,C187,Hamra
4166,2024-05-02,12,101,2,C167,Hamra
3738,2024-01-09,9,104,1,C149,Hamra
4550,2024-09-18,16,503,1,C183,Hamra
1401,2024-03-13,9,401,3,C057,Hamra
2581,2024-12-24,8,408,1,C102,Hamra
4218,2024-08-10,17,408,1,C169,Hamra
1730,2024-02-10,12,108,1,C070,Hamra
2053,2024-07-22,10,305,1,C082,Hamra
1209,2024-09-20,11,301,1,C049,Hamra
4282,2024-11-23,9,306,1,C172,Hamra
4081,2024-06-26,12,603,1,C163,Hamra
2289,2024-12-13,17,401,1,C091,Hamra
120,2024-11-13,18,308,1,C005,Hamra
4955,2024-03-24,9,303,2,C199,Hamra
4450,2024-11-13,20,406,2,C179,Hamra
1405,2024-04-20,20,705,1,C057,Hamra
4642,2024-09-07,14,506,1,C186,Hamra
2291,2024-01-07,15,202,3,C092,Hamra
858,2024-03-24,10,101,1,C036,Hamra
3460,2024-07-26,15,506,2,C138,Hamra
4417,2024-11-09,18,109,1,C178,Hamra
4120,2024-01-22,13,103,3,C165,Hamra
2812,2024-01-03,9,704,1,C112,Hamra
3726,2024-05-06,13,401,1,C148,Hamra
314,2024-10-23,20,109,2,C013,Hamra
3072,2024-07-06,7,506,1,C122,Hamra
2757,2024-12-27,9,704,1,C109,Hamra
3702,2024-01-14,12,301,1,C147,Hamra
2293,2024-01-12,10,309,2,C092,Hamra
2559,2024-03-27,13,703,1,C102,Hamra
1376,2024-01-12,20,204,1,C056,Hamra
1086,2024-01-25,9,103,1,C045,Hamra
1488,2024-10-27,7,409,1,C060,Hamra
4895,2024-08-30,15,408,1,C196,Hamra
4593,2024-05-01,12,703,1,C185,Hamra
1323,2024-05-26,14,309,1,C054,Hamra
885,2024-02-24,9,109,1,C037,Hamra
899,2024-08-25,14,203,1,C037,Hamra
344,2024-12-21,8,102,1,C014,Hamra
2368,2024-06-21,18,107,1,C095,Hamra
4274,2024-08-08,10,701,1,C172,Hamra
2560,2024-04-28,9,306,3,C102,Hamra
1033,2024-11-04,16,304,1,C042,Hamra
13,2024-07-01,7,310,2,C001,Hamra
573,2024-10-14,19,605,1,C023,Hamra
4806,2024-11-02,19,307,1,C192,Hamra
691,2024-10-26,13,201,1,C028,Hamra
3272,2024-03-22,17,408,1,C132,Hamra
4217,2024-07-29,16,407,3,C169,Hamra
4690,2024-05-29,8,306,3,C188,Hamra
430,2024-02-06,10,503,2,C018,Hamra
4790,2024-12-17,15,305,1,C191,Hamra
4735,2024-11-07,12,108,1,C189,Hamra
1214,2024-12-26,14,506,1,C049,Hamra
1146,2024-02-28,8,501,3,C047,Hamra
2900,2024-05-10,13,109,1,C115,Hamra
945,2024-07-20,12,310,1,C039,Hamra
139,2024-08-30,19,310,1,C006,Hamra
1291,2024-02-04,20,408,1,C053,Hamra
610,2024-04-02,15,102,3,C025,Hamra
2486,2024-07-25,13,304,1,C099,Hamra
1623,2024-12-18,7,604,1,C065,Hamra
3321,2024-11-27,20,305,1,C133,Hamra
4832,2024-10-31,14,506,2,C193,Hamra
188,2024-12-15,17,505,1,C008,Hamra
947,2024-07-31,16,506,2,C039,Hamra
2797,2024-06-07,9,404,1,C111,Hamra
1037,2024-01-24,20,106,2,C043,Hamra
2058,2024-10-19,8,302,2,C082,Hamra
3078,2024-01-04,18,310,1,C123,Hamra
3313,2024-08-07,9,502,1,C133,Hamra
99,2024-12-29,17,104,1,C004,Hamra
2709,2024-01-20,12,405,1,C108,Hamra
2321,2024-05-31,19,305,2,C093,Hamra
3200,2024-02-19,20,103,1,C129,Hamra
2346,2024-06-25,9,308,1,C094,Hamra
1381,2024-04-05,16,704,1,C056,Hamra
4291,2024-04-14,11,303,1,C173,Hamra
4826,2024-09-06,12,401,2,C193,Hamra
59,2024-04-26,14,411,1,C003,Hamra
553,2024-12-19,13,108,3,C022,Hamra
4983,2024-08-15,20,302,3,C200,Hamra
1380,2024-03-06,17,406,1,C056,Hamra
459,2024-11-30,14,501,1,C018,Hamra
3847,2024-09-18,9,603,2,C153,Hamra
4372,2024-10-21,10,408,1,C176,Hamra
2929,2024-08-30,12,402,1,C116,Hamra
2101,2024-07-04,17,603,1,C084,Hamra
3988,2024-09-02,13,104,1,C159,Hamra
726,2024-05-04,15,307,2,C030,Hamra
2008,2024-09-24,19,401,1,C080,Hamra
1630,2024-05-10,7,407,1,C066,Hamra
230,2024-08-24,19,309,3,C010,Hamra
4950,2024-01-18,14,604,2,C199,Hamra
1447,2024-02-09,14,410,1,C059,Hamra
1241,2024-01-21,12,501,2,C051,Hamra
3085,2024-08-12,10,407,1,C123,Hamra
3442,2024-12-20,9,107,2,C137,Hamra
1334,2024-10-08,17,408,1,C054,Hamra
4739,2024-01-08,9,406,1,C190,Hamra
2025,2024-04-09,12,202,2,C081,Hamra
3431,2024-08-27,19,201,1,C137,Hamra
195,2024-03-27,14,309,3,C009,Hamra
2549,2024-10-24,13,108,1,C101,Hamra
3810,2024-01-14,17,407,3,C152,Hamra
954,2024-11-29,7,502,3,C039,Hamra
3382,2024-01-02,17,307,1,C136,Hamra
3851,2024-10-19,12,409,2,C153,Hamra
2784,2024-11-20,13,304,1,C110,Hamra
1625,2024-02-10,18,705,3,C066,Hamra
238,2024-11-13,13,305,1,C010,Hamra
2952,2024-11-11,15,204,2,C117,Hamra
3818,2024-04-20,17,408,1,C152,Hamra
2062,2024-01-14,17,110,1,C083,Hamra
4671,2024-08-18,16,301,1,C187,Hamra
3978,2024-03-24,11,104,1,C159,Hamra
3487,2024-05-09,7,402,2,C139,Hamra
3340,2024-08-18,8,403,1,C134,Hamra
1753,2024-11-21,10,601,1,C070,Hamra
4001,2024-05-24,11,301,1,C160,Hamra
956,2024-12-10,15,705,1,C039,Hamra
4352,2024-01-28,17,408,1,C176,Hamra
298,2024-03-06,7,701,2,C013,Hamra
1454,2024-06-11,9,304,3,C059,Hamra
1667,2024-08-16,11,306,1,C067,Hamra
4579,2024-09-17,9,307,1,C184,Hamra
989,2024-06-12,10,109,1,C041,Hamra
4581,2024-10-27,20,109,1,C184,Hamra
850,2024-10-29,9,109,1,C035,Hamra
4154,2024-10-13,10,402,2,C166,Hamra
2014,2024-01-10,20,302,1,C081,Hamra
4870,2024-07-13,19,602,2,C195,Hamra
819,2024-04-27,19,603,1,C034,Hamra
1905,2024-09-26,7,108,1,C076,Hamra
1734,2024-03-20,18,301,1,C070,Hamra
252,2024-04-02,14,303,1,C011,Hamra
2833,2024-09-22,10,408,1,C112,Hamra
666,2024-11-27,13,101,2,C027,Hamra
1193,2024-12-15,8,202,1,C048,Hamra
603,2024-12-26,8,106,2,C024,Hamra
450,2024-09-13,12,505,1,C018,Hamra
657,2024-05-12,20,105,1,C027,Hamra
1332,2024-10-02,8,301,1,C054,Hamra
1366,2024-09-20,12,303,1,C055,Hamra
3014,2024-06-19,17,702,1,C120,Hamra
508,2024-01-01,8,303,1,C021,Hamra
4676,2024-11-08,10,101,1,C187,Hamra
2894,2024-03-04,13,304,1,C115,Hamra
4063,2024-10-10,14,108,1,C162,Hamra
3011,2024-04-30,9,103,1,C120,Hamra
1426,2024-04-16,20,310,1,C058,Hamra
4363,2024-06-23,19,105,3,C176,Hamra
1328,2024-07-22,15,504,1,C054,Hamra
3687,2024-06-13,8,304,2,C146,Hamra
80,2024-10-31,14,303,1,C003,Hamra
3819,2024-04-29,14,703,2,C152,Hamra
3199,2024-02-13,19,706,1,C129,Hamra
144,2024-11-07,20,406,3,C006,Hamra
474,2024-06-04,10,408,1,C019,Hamra
2160,2024-07-25,7,605,2,C086,Hamra
2898,2024-04-17,19,303,1,C115,Hamra
4260,2024-09-07,7,503,1,C171,Hamra
3092,2024-11-29,8,301,1,C123,Hamra
3396,2024-05-09,20,301,1,C136,Hamra
4918,2024-10-19,18,605,1,C197,Hamra
4454,2024-01-20,20,502,1,C180,Hamra
1827,2024-10-08,15,505,1,C073,Hamra
1161,2024-10-11,19,107,3,C047,Hamra
2121,2024-01-01,8,204,1,C085,Hamra
678,2024-04-28,8,601,2,C028,Hamra
1108,2024-02-04,12,706,1,C046,Hamra
3279,2024-07-16,13,701,1,C132,Hamra
3016,2024-09-01,19,310,3,C120,Hamra
3390,2024-02-28,13,407,2,C136,Hamra
2935,2024-11-20,19,502,2,C116,Hamra
1507,2024-06-09,15,307,1,C061,Hamra
413,2024-06-27,12,301,1,C017,Hamra
824,2024-07-24,20,705,1,C034,Hamra
488,2024-01-12,14,404,1,C020,Hamra
4062,2024-10-02,17,301,1,C162,Hamra
1049,2024-06-29,12,202,2,C043,Hamra
231,2024-08-29,8,302,2,C010,Hamra
2351,2024-08-03,7,501,1,C094,Hamra
3967,2024-09-07,11,402,1,C158,Hamra
2909,2024-10-25,20,310,2,C115,Hamra
3835,2024-05-05,15,203,1,C153,Hamra
3171,2024-08-04,14,108,1,C127,Hamra
4610,2024-11-01,20,105,1,C185,Hamra
2783,2024-10-11,19,202,1,C110,Hamra
4774,2024-07-03,10,505,3,C191,Hamra
2684,2024-02-08,11,103,1,C107,Hamra
2650,2024-08-10,19,410,1,C105,Hamra
1770,2024-07-02,11,408,1,C071,Hamra
4336,2024-06-26,12,307,3,C175,Hamra
2111,2024-10-20,9,703,2,C084,Hamra
82,2024-12-05,11,602,1,C003,Hamra
1117,2024-05-30,8,109,1,C046,Hamra
4101,2024-05-05,16,505,1,C164,Hamra
645,2024-10-27,7,303,1,C026,Hamra
3471,2024-11-03,17,703,1,C138,Hamra
4065,2024-12-01,7,404,1,C162,Hamra
178,2024-08-21,16,503,1,C008,Hamra
1343,2024-01-08,13,402,1,C055,Hamra
2288,2024-12-06,8,411,1,C091,Hamra
3454,2024-05-08,10,603,2,C138,Hamra
4607,2024-09-20,11,302,1,C185,Hamra
2876,2024-06-05,13,409,1,C114,Hamra
1986,2024-12-17,8,604,3,C079,Hamra
2550,2024-12-23,20,103,1,C101,Hamra
2146,2024-01-05,12,105,2,C086,Hamra
1090,2024-03-26,7,204,1,C045,Hamra
1227,2024-06-23,13,103,1,C050,Hamra
1601,2024-10-16,15,308,2,C064,Hamra
2370,2024-07-11,11,503,1,C095,Hamra
48,2024-11-06,11,405,2,C002,Hamra
4293,2024-04-28,10,703,1,C173,Hamra
2372,2024-08-05,9,603,1,C095,Hamra
1529,2024-04-23,15,308,1,C062,Hamra
3566,2024-05-24,11,402,1,C142,Hamra
1837,2024-01-26,14,110,1,C074,Hamra
2500,2024-05-15,15,310,1,C100,Hamra
2809,2024-10-29,11,203,1,C111,Hamra
2628,2024-08-19,16,301,1,C104,Hamra
354,2024-03-16,15,505,2,C015,Hamra
343,2024-11-23,8,409,1,C014,Hamra
3990,2024-12-10,15,501,3,C159,Hamra
3942,2024-10-28,17,307,1,C157,Hamra
663,2024-10-15,10,302,1,C027,Hamra
2122,2024-01-01,12,308,2,C085,Hamra
199,2024-05-26,12,411,1,C009,Hamra
505,2024-10-13,12,702,1,C020,Hamra
4630,2024-05-21,8,109,1,C186,Hamra
1966,2024-02-22,13,705,1,C079,Hamra
4396,2024-10-30,19,102,1,C177,Hamra
1400,2024-03-09,12,407,3,C057,Hamra
3646,2024-12-26,17,703,1,C144,Hamra
2498,2024-03-30,20,706,2,C100,Hamra
1878,2024-08-07,7,307,1,C075,Hamra
3403,2024-07-10,8,601,1,C136,Hamra
1654,2024-03-03,13,203,1,C067,Hamra
469,2024-03-13,7,108,2,C019,Hamra
2646,2024-06-09,7,101,2,C105,Hamra
4867,2024-06-17,7,302,1,C195,Hamra
4097,2024-03-29,14,202,1,C164,Hamra
4691,2024-06-24,10,104,1,C188,Hamra
4111,2024-09-25,10,706,1,C164,Hamra
249,2024-03-13,19,203,1,C011,Hamra
1261,2024-09-01,8,406,2,C051,Hamra
3144,2024-03-17,17,505,1,C126,Hamra
2000,2024-06-07,17,107,2,C080,Hamra
4553,2024-11-19,17,308,1,C183,Hamra
1320,2024-04-07,7,309,1,C054,Hamra
407,2024-04-11,18,105,1,C017,Hamra
4746,2024-05-11,16,105,2,C190,Hamra
4232,2024-04-11,15,302,2,C170,Hamra
581,2024-01-19,13,405,1,C024,Hamra
3657,2024-03-22,10,109,1,C145,Hamra
1188,2024-10-05,18,106,1,C048,Hamra
2117,2024-12-04,12,310,1,C084,Hamra
4948,2024-12-30,20,304,1,C198,Hamra
163,2024-11-26,8,301,2,C007,Hamra
3563,2024-05-08,13,306,1,C142,Hamra
265,2024-12-09,8,102,2,C011,Hamra
284,2024-11-05,16,110,1,C012,Hamra
2763,2024-03-29,14,301,1,C110,Hamra
3312,2024-07-31,14,501,3,C133,Hamra
3303,2024-05-22,7,205,1,C133,Hamra
3180,2024-03-05,19,203,3,C128,Hamra
3722,2024-03-16,14,203,1,C148,Hamra
1327,2024-07-17,8,407,1,C054,Hamra
1356,2024-05-22,12,603,2,C055,Hamra
4647,2024-11-11,19,605,3,C186,Hamra
1969,2024-04-02,7,604,1,C079,Hamra
2266,2024-10-31,11,108,1,C090,Hamra
2437,2024-08-11,17,601,2,C097,Hamra
3174,2024-10-17,13,303,2,C127,Hamra
723,2024-04-11,19,411,1,C030,Hamra
597,2024-09-23,16,401,2,C024,Hamra
3265,2024-12-20,7,110,1,C131,Hamra
3066,2024-04-19,8,406,1,C122,Hamra
2523,2024-11-25,13,408,1,C100,Hamra
4370,2024-09-21,12,404,1,C176,Hamra
1756,2024-01-03,9,105,3,C071,Hamra
3762,2024-03-25,20,203,1,C150,Hamra
340,2024-10-08,16,101,3,C014,Hamra
1191,2024-11-23,8,308,1,C048,Hamra
716,2024-10-30,16,504,2,C029,Hamra
1221,2024-04-26,10,103,2,C050,Hamra
3462,2024-08-08,9,103,1,C138,Hamra
4959,2024-06-02,13,107,1,C199,Hamra
658,2024-06-01,14,411,1,C027,Hamra
1963,2024-01-12,8,410,2,C079,Hamra
2400,2024-05-12,16,205,2,C096,Hamra
3918,2024-10-30,13,504,1,C156,Hamra
3436,2024-10-19,14,103,2,C137,Hamra
1782,2024-10-26,12,404,1,C071,Hamra
2005,2024-08-15,12,405,1,C080,Hamra
3876,2024-09-27,16,503,2,C154,Hamra
2016,2024-02-12,7,303,1,C081,Hamra
2194,2024-12-08,10,201,2,C087,Hamra
183,2024-11-21,20,601,1,C008,Hamra
47,2024-10-28,7,702,1,C002,Hamra
4617,2024-12-29,10,502,1,C185,Hamra
4455,2024-01-21,8,504,1,C180,Hamra
4627,2024-04-16,17,101,2,C186,Hamra
3093,2024-12-01,19,404,1,C123,Hamra
3056,2024-10-29,11,110,1,C121,Hamra
2396,2024-04-26,16,403,1,C096,Hamra
2318,2024-05-03,20,406,1,C093,Hamra
78,2024-10-07,15,304,2,C003,Hamra
3410,2024-10-18,17,103,1,C136,Hamra
4669,2024-07-21,18,411,1,C187,Hamra
30,2024-02-20,16,601,3,C002,Hamra
4754,2024-09-27,9,205,1,C190,Hamra
2915,2024-11-19,14,408,2,C115,Hamra
1211,2024-10-03,9,505,1,C049,Hamra
2535,2024-05-20,12,601,1,C101,Hamra
3733,2024-10-01,10,704,2,C148,Hamra
715,2024-10-16,14,603,2,C029,Hamra
3674,2024-11-29,17,401,1,C145,Hamra
1839,2024-02-21,12,301,1,C074,Hamra
2640,2024-01-27,14,411,1,C105,Hamra
3774,2024-06-05,7,408,1,C150,Hamra
138,2024-08-26,12,305,2,C006,Hamra
1532,2024-06-04,7,203,1,C062,Hamra
765,2024-10-17,7,408,1,C031,Hamra
4747,2024-05-15,14,105,2,C190,Hamra
2990,2024-05-23,13,501,1,C119,Hamra
271,2024-04-15,9,204,1,C012,Hamra
275,2024-06-06,12,402,2,C012,Hamra
4771,2024-05-25,15,308,2,C191,Hamra
3614,2024-01-02,13,204,1,C144,Hamra
608,2024-03-17,18,504,1,C025,Hamra
3773,2024-05-11,9,104,1,C150,Hamra
2271,2024-03-30,20,503,1,C091,Hamra
2218,2024-12-10,20,705,1,C088,Hamra
1910,2024-12-15,19,304,2,C076,Hamra
451,2024-09-19,12,605,3,C018,Hamra
1103,2024-12-16,17,104,2,C045,Hamra
2795,2024-04-17,10,405,1,C111,Hamra
1993,2024-03-14,20,304,2,C080,Hamra
1679,2024-02-08,19,406,1,C068,Hamra
3523,2024-06-07,9,406,1,C140,Hamra
4381,2024-03-11,15,109,1,C177,Hamra
4038,2024-11-07,16,706,1,C161,Hamra
4775,2024-08-28,8,203,3,C191,Hamra
455,2024-10-24,7,204,1,C018,Hamra
1314,2024-02-05,20,604,1,C054,Hamra
2816,2024-03-24,8,110,3,C112,Hamra
2439,2024-09-19,13,701,1,C097,Hamra
665,2024-11-05,16,406,2,C027,Hamra
1953,2024-06-20,7,501,1,C078,Hamra
3838,2024-06-21,12,308,1,C153,Hamra
4066,2024-12-27,20,402,3,C162,Hamra
2201,2024-02-16,13,106,1,C088,Hamra
4689,2024-05-20,15,401,1,C188,Hamra
1322,2024-04-27,20,102,1,C054,Hamra
2191,2024-10-03,14,603,1,C087,Hamra
110,2024-08-01,12,203,1,C005,Hamra
3084,2024-08-07,9,704,1,C123,Hamra
4094,2024-01-26,14,703,1,C164,Hamra
1312,2024-01-09,13,304,2,C054,Hamra
4112,2024-09-27,9,101,1,C164,Hamra
4904,2024-01-10,15,504,1,C197,Hamra
942,2024-04-30,18,407,1,C039,Hamra
4931,2024-05-04,8,307,3,C198,Hamra
2746,2024-06-18,9,701,3,C109,Hamra
3271,2024-03-12,8,404,2,C132,Hamra
1850,2024-05-31,19,102,2,C074,Hamra
1618,2024-07-26,7,504,1,C065,Hamra
4188,2024-02-18,10,502,1,C168,Hamra
892,2024-06-02,11,701,1,C037,Hamra
1673,2024-12-12,19,201,1,C067,Hamra
2808,2024-10-19,12,302,1,C111,Hamra
3977,2024-03-08,11,704,1,C159,Hamra
3119,2024-02-19,7,601,3,C125,Hamra
2183,2024-05-31,9,108,2,C087,Hamra
1140,2024-01-19,7,307,1,C047,Hamra
3881,2024-04-09,17,104,2,C155,Hamra
4426,2024-02-29,11,201,1,C179,Hamra
3730,2024-06-15,11,108,1,C148,Hamra
307,2024-07-20,18,109,1,C013,Hamra
4788,2024-12-10,17,401,1,C191,Hamra
1068,2024-05-25,19,102,1,C044,Hamra
3822,2024-06-12,12,301,2,C152,Hamra
3132,2024-08-29,14,406,1,C125,Hamra
2986,2024-03-09,16,106,1,C119,Hamra
3254,2024-06-23,18,706,1,C131,Hamra
3142,2024-02-18,7,306,1,C126,Hamra
3452,2024-04-17,10,401,2,C138,Hamra
4825,2024-08-13,16,304,1,C193,Hamra
1202,2024-06-09,17,403,3,C049,Hamra
3104,2024-04-28,7,108,3,C124,Hamra
4633,2024-05-28,15,204,1,C186,Hamra
1952,2024-05-29,17,309,1,C078,Hamra
3237,2024-10-19,13,701,2,C130,Hamra
4853,2024-05-22,13,602,3,C194,Hamra
2595,2024-06-08,18,501,1,C103,Hamra
2638,2024-01-11,11,401,2,C105,Hamra
3013,2024-05-17,13,406,2,C120,Hamra
749,2024-03-18,18,704,1,C031,Hamra
1681,2024-03-17,8,407,1,C068,Hamra
901,2024-09-10,20,703,2,C037,Hamra
594,2024-09-14,19,505,1,C024,Hamra
1082,2024-11-15,10,102,1,C044,Hamra
2080,2024-10-17,20,310,1,C083,Hamra
995,2024-09-19,20,705,1,C041,Hamra
4431,2024-03-25,13,602,1,C179,Hamra
1017,2024-05-25,9,102,3,C042,Hamra
2733,2024-11-18,8,506,1,C108,Hamra
961,2024-02-11,16,101,1,C040,Hamra
1175,2024-05-04,8,411,1,C048,Hamra
2854,2024-06-15,19,202,1,C113,Hamra
2108,2024-08-28,7,109,1,C084,Hamra
93,2024-10-06,11,411,1,C004,Hamra
2722,2024-07-06,18,505,1,C108,Hamra
1490,2024-10-28,12,403,1,C060,Hamra
2861,2024-01-19,12,502,1,C114,Hamra
4161,2024-03-08,15,408,1,C167,Hamra
112,2024-08-05,10,506,3,C005,Hamra
2667,2024-04-11,7,604,1,C106,Hamra
126,2024-02-11,12,307,1,C006,Hamra
341,2024-10-14,11,310,2,C014,Hamra
4933,2024-06-15,16,303,1,C198,Hamra
3146,2024-04-18,12,106,1,C126,Hamra
3512,2024-02-05,9,303,1,C140,Hamra
1537,2024-08-19,8,705,1,C062,Hamra
662,2024-08-16,12,301,2,C027,Hamra
1341,2024-12-18,19,205,3,C054,Hamra
2260,2024-06-12,7,701,1,C090,Hamra
268,2024-03-13,13,108,1,C012,Hamra
3399,2024-05-15,13,203,1,C136,Hamra
1862,2024-12-18,16,601,3,C074,Hamra
3619,2024-03-10,19,107,3,C144,Hamra
4471,2024-07-14,13,302,1,C180,Hamra
641,2024-09-25,18,703,1,C026,Hamra
3388,2024-02-18,17,407,1,C136,Hamra
1098,2024-11-11,16,307,1,C045,Hamra
2094,2024-05-09,7,704,1,C084,Hamra
3701,2024-01-05,10,203,1,C147,Hamra
3649,2024-01-27,19,605,1,C145,Hamra
2594,2024-06-08,13,308,3,C103,Hamra
3106,2024-05-28,17,404,3,C124,Hamra
4827,2024-09-20,15,307,1,C193,Hamra
3086,2024-08-17,11,101,1,C123,Hamra
2927,2024-07-18,19,404,2,C116,Hamra
3929,2024-02-19,8,701,1,C157,Hamra
324,2024-03-07,13,105,1,C014,Hamra
422,2024-10-26,16,410,1,C017,Hamra
296,2024-02-27,7,110,1,C013,Hamra
2327,2024-09-15,13,304,1,C093,Hamra
1577,2024-12-07,12,501,1,C063,Hamra
804,2024-11-21,13,107,1,C033,Hamra
701,2024-05-09,20,604,1,C029,Hamra
896,2024-08-02,19,410,1,C037,Hamra
2596,2024-06-20,16,603,1,C103,Hamra
4325,2024-09-14,9,203,2,C174,Hamra
585,2024-04-11,9,110,1,C024,Hamra
3576,2024-07-27,13,102,1,C142,Hamra
3319,2024-10-17,19,106,1,C133,Hamra
3139,2024-12-19,8,108,1,C125,Hamra
1305,2024-10-12,7,411,1,C053,Hamra
2206,2024-04-25,15,310,2,C088,Hamra
2470,2024-09-20,15,602,1,C098,Hamra
2874,2024-05-29,13,605,1,C114,Hamra
2379,2024-10-26,13,504,2,C095,Hamra
3947,2024-02-05,9,107,1,C158,Hamra
4706,2024-11-28,16,604,1,C188,Hamra
3020,2024-10-13,8,308,1,C120,Hamra
1831,2024-10-29,17,304,1,C073,Hamra
3919,2024-11-06,13,604,2,C156,Hamra
2672,2024-07-26,15,307,1,C106,Hamra
630,2024-04-15,7,203,1,C026,Hamra
435,2024-06-06,19,306,2,C018,Hamra
4100,2024-04-30,20,101,1,C164,Hamra
3389,2024-02-24,10,304,1,C136,Hamra
3675,2024-01-12,12,408,1,C146,Hamra
1430,2024-05-24,13,104,1,C058,Hamra
4000,2024-05-15,16,506,3,C160,Hamra
2311,2024-01-03,13,103,2,C093,Hamra
1201,2024-05-23,16,402,1,C049,Hamra
4353,2024-01-30,8,705,1,C176,Hamra
1774,2024-08-24,20,505,1,C071,Hamra
1621,2024-10-05,10,410,1,C065,Hamra
806,2024-12-13,11,403,1,C033,Hamra
1220,2024-04-24,20,106,1,C050,Hamra
86,2024-04-13,18,106,2,C004,Hamra
2988,2024-04-27,7,602,2,C119,Hamra
2086,2024-01-05,7,308,1,C084,Hamra
2955,2024-12-25,16,408,1,C117,Hamra
4109,2024-09-04,9,301,1,C164,Hamra
2582,2024-12-29,16,309,2,C102,Hamra
3921,2024-11-16,9,105,2,C156,Hamra
3249,2024-04-30,18,505,3,C131,Hamra
142,2024-10-12,14,506,1,C006,Hamra
4296,2024-05-28,15,203,1,C173,Hamra
559,2024-03-24,20,605,1,C023,Hamra
