Order_ID,Date,Hour,Product_ID,Quantity,Customer_ID,Branch,Product_Name,Category,Unit_Price,Cost,Gender,Age,City,Time_ID,Day,Month,Year,Weekday,Total_Sale,Profit,Age_Group
2297,2024-04-03,7,502,1,C092,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,F,32,Batroun,1303,3,4,2024,Wednesday,7.0,4.0,26–35
237,2024-10-30,9,407,2,C010,Hamra,Cheese Rolls,Appetizers,4.5,1.0,F,49,Tyre,4245,30,10,2024,Wednesday,9.0,7.0,36–50
1871,2024-05-17,17,603,1,C075,Hamra,Fattoush,Salads,5.5,2.0,M,58,Saida,1929,17,5,2024,Friday,5.5,3.5,50+
4420,2024-12-03,12,703,2,C178,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,F,33,Zahle,4724,3,12,2024,Tuesday,14.0,9.0,26–35
3789,2024-02-07,9,410,1,C151,Hamra,Hummus,Appetizers,4.0,1.2,M,21,Saida,521,7,2,2024,Wednesday,4.0,2.8,16–25
1503,2024-05-06,14,101,1,C061,Hamra,Espresso,Coffee,2.5,0.5,F,34,Zahle,1772,6,5,2024,Monday,2.5,2.0,26–35
1159,2024-10-01,11,605,1,C047,Hamra,Halloumi Salad,Salads,6.8,2.9,M,24,Jounieh,3841,1,10,2024,Tuesday,6.8,3.9,16–25
66,2024-06-12,8,603,1,C003,Hamra,Fattoush,Salads,5.5,2.0,F,51,Batroun,2284,12,6,2024,Wednesday,5.5,3.5,50+
2610,2024-11-14,10,105,1,C103,Hamra,Café Latte,Coffee,4.0,0.8,M,21,Byblos,4456,14,11,2024,Thursday,4.0,3.2,16–25
405,2024-03-17,15,203,2,C017,Hamra,Green Tea,Tea,2.2,0.5,M,34,Byblos,1073,17,3,2024,Sunday,4.4,3.4000000000000004,26–35
539,2024-06-22,10,105,2,C022,Hamra,Café Latte,Coffee,4.0,0.8,F,32,Tyre,2426,22,6,2024,Saturday,8.0,6.4,26–35
2938,2024-12-23,16,407,1,C116,Hamra,Cheese Rolls,Appetizers,4.5,1.0,F,48,Jounieh,5008,23,12,2024,Monday,4.5,3.5,36–50
2283,2024-11-16,16,704,2,C091,Hamra,Mafroukeh Dessert,Desserts,6.5,2.5,M,47,Tyre,4490,16,11,2024,Saturday,13.0,8.0,36–50
3623,2024-03-31,14,306,1,C144,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,39,Batroun,1268,31,3,2024,Sunday,6.0,3.8,36–50
2629,2024-08-25,11,309,1,C104,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,36,Jounieh,3323,25,8,2024,Sunday,5.5,3.7,36–50
76,2024-09-20,17,303,1,C003,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,F,51,Batroun,3693,20,9,2024,Friday,3.5,2.5,50+
1273,2024-06-27,17,306,2,C052,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,28,Jounieh,2503,27,6,2024,Thursday,12.0,7.6,26–35
2801,2024-07-27,16,110,1,C111,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,40,Zahle,2922,27,7,2024,Saturday,4.0,3.0,36–50
4018,2024-03-13,19,309,1,C161,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,35,Batroun,1021,13,3,2024,Wednesday,5.5,3.7,26–35
1012,2024-04-16,19,504,2,C042,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,F,26,Tripoli,1497,16,4,2024,Tuesday,12.0,8.0,26–35
3241,2024-12-10,20,605,1,C130,Hamra,Halloumi Salad,Salads,6.8,2.9,F,26,Beirut,4830,10,12,2024,Tuesday,6.8,3.9,26–35
950,2024-10-21,7,306,1,C039,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,49,Batroun,4117,21,10,2024,Monday,6.0,3.8,36–50
1132,2024-10-10,13,310,1,C046,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,F,60,Saida,3969,10,10,2024,Thursday,5.5,3.7,50+
1194,2024-12-18,9,705,1,C048,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,39,Zahle,4931,18,12,2024,Wednesday,4.0,2.8,36–50
660,2024-06-30,16,308,1,C027,Hamra,Banane Avocat,Cocktails,6.5,2.5,F,46,Byblos,2544,30,6,2024,Sunday,6.5,4.0,36–50
349,2024-02-06,14,307,3,C015,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,52,Zahle,512,6,2,2024,Tuesday,18.0,12.0,50+
154,2024-05-16,20,104,1,C007,Hamra,Americano,Coffee,3.0,0.6,M,24,Batroun,1918,16,5,2024,Thursday,3.0,2.4,16–25
2755,2024-12-03,18,409,1,C109,Hamra,Pita Chips,Appetizers,2.5,0.6,M,29,Jounieh,4730,3,12,2024,Tuesday,2.5,1.9,26–35
4589,2024-02-25,9,106,1,C185,Hamra,Cappuccino,Coffee,3.5,0.7,M,39,Saida,773,25,2,2024,Sunday,3.5,2.8,36–50
1022,2024-07-05,7,403,1,C042,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,26,Tripoli,2605,5,7,2024,Friday,4.5,3.7,26–35
215,2024-12-06,11,406,1,C009,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,21,Beirut,4765,6,12,2024,Friday,3.5,2.7,16–25
2653,2024-09-14,8,410,3,C105,Hamra,Hummus,Appetizers,4.0,1.2,F,27,Tripoli,3600,14,9,2024,Saturday,12.0,8.399999999999999,26–35
3326,2024-02-27,17,503,1,C134,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,60,Zahle,809,27,2,2024,Tuesday,7.5,4.3,50+
4616,2024-12-28,10,506,1,C185,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,M,39,Saida,5072,28,12,2024,Saturday,9.0,5.0,36–50
1892,2024-05-02,7,308,1,C076,Hamra,Banane Avocat,Cocktails,6.5,2.5,M,40,Saida,1709,2,5,2024,Thursday,6.5,4.0,36–50
730,2024-07-06,15,106,1,C030,Hamra,Cappuccino,Coffee,3.5,0.7,M,23,Saida,2627,6,7,2024,Saturday,3.5,2.8,16–25
4548,2024-08-17,12,301,2,C183,Hamra,Lemonade,Cold Drinks,3.0,0.8,M,23,Saida,3212,17,8,2024,Saturday,6.0,4.4,16–25
2099,2024-06-16,14,102,2,C084,Hamra,Turkish Coffee,Coffee,2.0,0.4,M,53,Batroun,2346,16,6,2024,Sunday,4.0,3.2,50+
3147,2024-04-23,17,309,1,C126,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,M,59,Jounieh,1593,23,4,2024,Tuesday,5.5,3.7,50+
2109,2024-09-08,10,302,3,C084,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,53,Batroun,3518,8,9,2024,Sunday,10.5,7.5,50+
1321,2024-04-16,15,603,1,C054,Hamra,Fattoush,Salads,5.5,2.0,F,53,Byblos,1493,16,4,2024,Tuesday,5.5,3.5,50+
2760,2024-02-06,8,101,1,C110,Hamra,Espresso,Coffee,2.5,0.5,M,55,Batroun,506,6,2,2024,Tuesday,2.5,2.0,50+
668,2024-11-30,15,106,1,C027,Hamra,Cappuccino,Coffee,3.5,0.7,F,46,Byblos,4685,30,11,2024,Saturday,3.5,2.8,36–50
2093,2024-04-01,18,105,1,C084,Hamra,Café Latte,Coffee,4.0,0.8,M,53,Batroun,1286,1,4,2024,Monday,4.0,3.2,50+
4651,2024-01-18,11,603,3,C187,Hamra,Fattoush,Salads,5.5,2.0,F,18,Tyre,243,18,1,2024,Thursday,16.5,10.5,16–25
166,2024-12-19,19,703,1,C007,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,M,24,Batroun,4955,19,12,2024,Thursday,7.0,4.5,16–25
4190,2024-03-03,12,404,1,C168,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,47,Tyre,874,3,3,2024,Sunday,4.0,3.3,36–50
2621,2024-05-29,9,202,2,C104,Hamra,Mint Tea,Tea,2.2,0.5,F,36,Jounieh,2089,29,5,2024,Wednesday,4.4,3.4000000000000004,36–50
1797,2024-05-18,10,503,1,C072,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,59,Jounieh,1936,18,5,2024,Saturday,7.5,4.3,50+
40,2024-07-04,12,605,2,C002,Hamra,Halloumi Salad,Salads,6.8,2.9,F,37,Zahle,2596,4,7,2024,Thursday,13.6,7.8,36–50
3573,2024-07-03,13,103,1,C142,Hamra,Blonde Coffee,Coffee,2.2,0.5,F,44,Batroun,2583,3,7,2024,Wednesday,2.2,1.7000000000000002,36–50
3459,2024-07-23,7,701,1,C138,Hamra,Nutella Crepe,Desserts,5.5,1.8,F,55,Tyre,2857,23,7,2024,Tuesday,5.5,3.7,50+
1233,2024-09-16,13,101,3,C050,Hamra,Espresso,Coffee,2.5,0.5,M,38,Jounieh,3633,16,9,2024,Monday,7.5,6.0,36–50
3689,2024-08-01,7,402,1,C146,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,M,27,Beirut,2983,1,8,2024,Thursday,3.5,3.0,26–35
449,2024-09-12,11,701,2,C018,Hamra,Nutella Crepe,Desserts,5.5,1.8,M,19,Tripoli,3575,12,9,2024,Thursday,11.0,7.4,16–25
375,2024-05-14,12,309,1,C016,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,M,50,Zahle,1882,14,5,2024,Tuesday,5.5,3.7,36–50
1266,2024-03-01,19,602,2,C052,Hamra,Greek Salad,Salads,6.5,2.8,F,28,Jounieh,853,1,3,2024,Friday,13.0,7.4,26–35
4922,2024-12-28,8,304,1,C197,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,57,Zahle,5070,28,12,2024,Saturday,3.5,2.5,50+
4484,2024-11-05,19,108,1,C180,Hamra,Caramel Latte,Coffee,4.8,1.0,M,20,Jounieh,4339,5,11,2024,Tuesday,4.8,3.8,16–25
3979,2024-03-28,16,602,2,C159,Hamra,Greek Salad,Salads,6.5,2.8,M,59,Tripoli,1228,28,3,2024,Thursday,13.0,7.4,50+
2113,2024-11-19,15,605,1,C084,Hamra,Halloumi Salad,Salads,6.8,2.9,M,53,Batroun,4531,19,11,2024,Tuesday,6.8,3.9,50+
3797,2024-07-25,20,102,2,C151,Hamra,Turkish Coffee,Coffee,2.0,0.4,M,21,Saida,2898,25,7,2024,Thursday,4.0,3.2,16–25
2399,2024-05-08,16,405,2,C096,Hamra,Lahm Baajin,Manakish,5.0,1.2,M,46,Zahle,1802,8,5,2024,Wednesday,10.0,7.6,36–50
1034,2024-11-06,12,405,2,C042,Hamra,Lahm Baajin,Manakish,5.0,1.2,F,26,Tripoli,4346,6,11,2024,Wednesday,10.0,7.6,26–35
4738,2024-01-03,13,702,3,C190,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,30,Beirut,35,3,1,2024,Wednesday,17.4,11.7,26–35
2857,2024-08-29,20,503,1,C113,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,27,Beirut,3388,29,8,2024,Thursday,7.5,4.3,26–35
4407,2024-04-30,16,603,1,C178,Hamra,Fattoush,Salads,5.5,2.0,F,33,Zahle,1690,30,4,2024,Tuesday,5.5,3.5,26–35
3102,2024-04-11,14,407,1,C124,Hamra,Cheese Rolls,Appetizers,4.5,1.0,M,52,Tyre,1422,11,4,2024,Thursday,4.5,3.5,50+
350,2024-02-07,17,101,1,C015,Hamra,Espresso,Coffee,2.5,0.5,F,52,Zahle,529,7,2,2024,Wednesday,2.5,2.0,50+
2267,2024-12-06,19,502,1,C090,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,F,20,Beirut,4773,6,12,2024,Friday,7.0,4.0,16–25
4269,2024-05-12,16,203,1,C172,Hamra,Green Tea,Tea,2.2,0.5,F,21,Zahle,1858,12,5,2024,Sunday,2.2,1.7000000000000002,16–25
1023,2024-07-20,7,201,1,C042,Hamra,Tea,Tea,2.0,0.4,F,26,Tripoli,2815,20,7,2024,Saturday,2.0,1.6,26–35
1102,2024-12-13,20,110,1,C045,Hamra,Sahlab,Hot Drinks,4.0,1.0,F,48,Tyre,4872,13,12,2024,Friday,4.0,3.0,36–50
2336,2024-01-21,14,701,1,C094,Hamra,Nutella Crepe,Desserts,5.5,1.8,M,40,Tripoli,288,21,1,2024,Sunday,5.5,3.7,36–50
2700,2024-08-29,10,401,2,C107,Hamra,Croissant,Bakery,3.0,0.8,M,18,Tyre,3378,29,8,2024,Thursday,6.0,4.4,16–25
4076,2024-04-18,16,305,1,C163,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,40,Beirut,1522,18,4,2024,Thursday,6.0,3.8,36–50
548,2024-10-29,14,302,1,C022,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,32,Tyre,4236,29,10,2024,Tuesday,3.5,2.5,26–35
3182,2024-03-24,19,302,2,C128,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,36,Batroun,1175,24,3,2024,Sunday,7.0,5.0,36–50
915,2024-03-23,12,104,1,C038,Hamra,Americano,Coffee,3.0,0.6,F,39,Saida,1154,23,3,2024,Saturday,3.0,2.4,36–50
2444,2024-10-17,17,105,3,C097,Hamra,Café Latte,Coffee,4.0,0.8,M,45,Batroun,4071,17,10,2024,Thursday,12.0,9.600000000000001,36–50
4927,2024-03-09,15,308,1,C198,Hamra,Banane Avocat,Cocktails,6.5,2.5,F,29,Tyre,961,9,3,2024,Saturday,6.5,4.0,26–35
4802,2024-05-08,17,604,1,C192,Hamra,Tabbouleh,Salads,5.5,2.0,F,27,Tripoli,1803,8,5,2024,Wednesday,5.5,3.5,26–35
2543,2024-07-14,10,705,1,C101,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,M,44,Byblos,2734,14,7,2024,Sunday,4.0,2.8,36–50
155,2024-05-19,8,110,2,C007,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,24,Batroun,1948,19,5,2024,Sunday,8.0,6.0,16–25
1079,2024-10-09,20,604,1,C044,Hamra,Tabbouleh,Salads,5.5,2.0,F,20,Zahle,3962,9,10,2024,Wednesday,5.5,3.5,16–25
1907,2024-11-07,8,403,2,C076,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,40,Saida,4356,7,11,2024,Thursday,9.0,7.4,36–50
158,2024-08-21,11,408,1,C007,Hamra,Fries,Appetizers,3.0,0.7,M,24,Batroun,3267,21,8,2024,Wednesday,3.0,2.3,16–25
4840,2024-01-23,16,601,1,C194,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,18,Jounieh,318,23,1,2024,Tuesday,7.5,4.3,16–25
1477,2024-06-01,15,401,1,C060,Hamra,Croissant,Bakery,3.0,0.8,F,22,Zahle,2137,1,6,2024,Saturday,3.0,2.2,16–25
17,2024-10-03,18,703,1,C001,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,F,18,Zahle,3876,3,10,2024,Thursday,7.0,4.5,16–25
1526,2024-03-01,9,701,1,C062,Hamra,Nutella Crepe,Desserts,5.5,1.8,F,50,Tyre,843,1,3,2024,Friday,5.5,3.7,36–50
2193,2024-11-14,14,404,3,C087,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,60,Batroun,4460,14,11,2024,Thursday,12.0,9.899999999999999,50+
2225,2024-02-21,10,402,1,C089,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,F,21,Saida,718,21,2,2024,Wednesday,3.5,3.0,16–25
461,2024-12-09,12,303,1,C018,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,M,19,Tripoli,4808,9,12,2024,Monday,3.5,2.5,16–25
2717,2024-06-01,16,504,1,C108,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,F,21,Saida,2138,1,6,2024,Saturday,6.0,4.0,16–25
3373,2024-08-24,12,110,2,C135,Hamra,Sahlab,Hot Drinks,4.0,1.0,F,20,Byblos,3310,24,8,2024,Saturday,8.0,6.0,16–25
2911,2024-11-06,9,506,3,C115,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,36,Byblos,4343,6,11,2024,Wednesday,27.0,15.0,36–50
1336,2024-10-28,20,105,2,C054,Hamra,Café Latte,Coffee,4.0,0.8,F,53,Byblos,4228,28,10,2024,Monday,8.0,6.4,50+
1650,2024-02-01,11,110,3,C067,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,60,Beirut,439,1,2,2024,Thursday,12.0,9.0,50+
2313,2024-02-24,18,703,2,C093,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,F,27,Byblos,768,24,2,2024,Saturday,14.0,9.0,26–35
3476,2024-12-17,9,306,3,C138,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,55,Tyre,4917,17,12,2024,Tuesday,18.0,11.399999999999999,50+
4713,2024-02-05,17,309,2,C189,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,43,Tripoli,501,5,2,2024,Monday,11.0,7.4,36–50
1450,2024-04-19,17,502,1,C059,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,F,31,Jounieh,1537,19,4,2024,Friday,7.0,4.0,26–35
4667,2024-06-25,7,103,1,C187,Hamra,Blonde Coffee,Coffee,2.2,0.5,F,18,Tyre,2465,25,6,2024,Tuesday,2.2,1.7000000000000002,16–25
1727,2024-12-27,13,504,1,C069,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,F,56,Zahle,5061,27,12,2024,Friday,6.0,4.0,50+
4785,2024-11-09,10,406,1,C191,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,60,Byblos,4386,9,11,2024,Saturday,3.5,2.7,50+
2471,2024-10-21,20,505,1,C098,Hamra,Turkey Sandwich,Sandwiches,5.5,2.2,M,33,Tripoli,4130,21,10,2024,Monday,5.5,3.3,26–35
185,2024-12-01,13,501,1,C008,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,49,Byblos,4697,1,12,2024,Sunday,6.5,4.0,36–50
1353,2024-04-06,9,102,3,C055,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,44,Tyre,1347,6,4,2024,Saturday,6.0,4.800000000000001,36–50
3337,2024-07-31,18,102,1,C134,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,60,Zahle,2980,31,7,2024,Wednesday,2.0,1.6,50+
3211,2024-11-12,17,503,2,C129,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,58,Byblos,4435,12,11,2024,Tuesday,15.0,8.6,50+
1383,2024-05-16,11,702,2,C056,Hamra,Lotus Crepe,Desserts,5.8,1.9,F,26,Batroun,1909,16,5,2024,Thursday,11.6,7.8,26–35
2614,2024-01-06,11,506,3,C104,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,36,Jounieh,75,6,1,2024,Saturday,27.0,15.0,36–50
2872,2024-04-18,19,602,3,C114,Hamra,Greek Salad,Salads,6.5,2.8,F,50,Byblos,1525,18,4,2024,Thursday,19.5,11.100000000000001,36–50
2200,2024-02-04,8,409,2,C088,Hamra,Pita Chips,Appetizers,2.5,0.6,F,56,Beirut,478,4,2,2024,Sunday,5.0,3.8,50+
3444,2024-02-08,17,506,1,C138,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,55,Tyre,543,8,2,2024,Thursday,9.0,5.0,50+
2716,2024-05-29,16,305,1,C108,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,21,Saida,2096,29,5,2024,Wednesday,6.0,3.8,16–25
562,2024-04-27,18,408,1,C023,Hamra,Fries,Appetizers,3.0,0.7,M,18,Saida,1650,27,4,2024,Saturday,3.0,2.3,16–25
3637,2024-09-17,8,104,2,C144,Hamra,Americano,Coffee,3.0,0.6,F,39,Batroun,3642,17,9,2024,Tuesday,6.0,4.8,36–50
2529,2024-03-27,10,603,2,C101,Hamra,Fattoush,Salads,5.5,2.0,M,44,Byblos,1208,27,3,2024,Wednesday,11.0,7.0,36–50
3620,2024-03-16,10,602,2,C144,Hamra,Greek Salad,Salads,6.5,2.8,F,39,Batroun,1054,16,3,2024,Saturday,13.0,7.4,36–50
1392,2024-11-08,10,201,1,C056,Hamra,Tea,Tea,2.0,0.4,F,26,Batroun,4372,8,11,2024,Friday,2.0,1.6,26–35
2726,2024-08-01,12,506,1,C108,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,21,Saida,2988,1,8,2024,Thursday,9.0,5.0,16–25
2377,2024-10-11,8,605,1,C095,Hamra,Halloumi Salad,Salads,6.8,2.9,M,40,Zahle,3978,11,10,2024,Friday,6.8,3.9,36–50
138,2024-08-26,12,105,1,C006,Hamra,Café Latte,Coffee,4.0,0.8,F,44,Tripoli,3338,26,8,2024,Monday,4.0,3.2,36–50
729,2024-06-13,13,310,1,C030,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,M,23,Saida,2303,13,6,2024,Thursday,5.5,3.7,16–25
4763,2024-03-27,17,702,1,C191,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,60,Byblos,1215,27,3,2024,Wednesday,5.8,3.9,50+
3204,2024-05-20,16,501,2,C129,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,58,Byblos,1970,20,5,2024,Monday,13.0,8.0,50+
1248,2024-06-08,9,409,1,C051,Hamra,Pita Chips,Appetizers,2.5,0.6,F,48,Tripoli,2229,8,6,2024,Saturday,2.5,1.9,36–50
2664,2024-02-15,17,109,1,C106,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,F,59,Tripoli,641,15,2,2024,Thursday,3.8,2.9,50+
2232,2024-04-21,18,106,3,C089,Hamra,Cappuccino,Coffee,3.5,0.7,F,21,Saida,1566,21,4,2024,Sunday,10.5,8.399999999999999,16–25
3165,2024-02-14,14,303,1,C127,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,M,30,Tripoli,624,14,2,2024,Wednesday,3.5,2.5,26–35
1129,2024-09-03,8,204,1,C046,Hamra,Chamomile Tea,Tea,2.5,0.5,F,60,Saida,3446,3,9,2024,Tuesday,2.5,2.0,50+
3041,2024-04-13,17,304,1,C121,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,F,53,Batroun,1453,13,4,2024,Saturday,3.5,2.5,50+
3744,2024-03-25,14,204,1,C149,Hamra,Chamomile Tea,Tea,2.5,0.5,M,40,Beirut,1184,25,3,2024,Monday,2.5,2.0,36–50
2484,2024-05-13,19,504,1,C099,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,M,49,Zahle,1875,13,5,2024,Monday,6.0,4.0,36–50
4140,2024-04-17,17,302,1,C166,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,48,Beirut,1509,17,4,2024,Wednesday,3.5,2.5,36–50
1706,2024-01-18,11,410,1,C069,Hamra,Hummus,Appetizers,4.0,1.2,F,56,Zahle,243,18,1,2024,Thursday,4.0,2.8,50+
1559,2024-04-03,8,404,1,C063,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,32,Byblos,1304,3,4,2024,Wednesday,4.0,3.3,26–35
1223,2024-05-29,13,506,1,C050,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,M,38,Jounieh,2093,29,5,2024,Wednesday,9.0,5.0,36–50
281,2024-09-02,20,302,2,C012,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,60,Beirut,3444,2,9,2024,Monday,7.0,5.0,50+
1723,2024-10-15,8,601,1,C069,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,56,Zahle,4034,15,10,2024,Tuesday,7.5,4.3,50+
1819,2024-07-27,20,108,3,C073,Hamra,Caramel Latte,Coffee,4.8,1.0,F,54,Saida,2926,27,7,2024,Saturday,14.399999999999999,11.399999999999999,50+
1064,2024-05-05,12,101,1,C044,Hamra,Espresso,Coffee,2.5,0.5,F,20,Zahle,1756,5,5,2024,Sunday,2.5,2.0,16–25
1280,2024-08-22,16,603,1,C052,Hamra,Fattoush,Salads,5.5,2.0,F,28,Jounieh,3286,22,8,2024,Thursday,5.5,3.5,26–35
198,2024-05-01,9,706,2,C009,Hamra,Honey Pancakes,Desserts,4.5,1.5,M,21,Beirut,1697,1,5,2024,Wednesday,9.0,6.0,16–25
4819,2024-05-17,15,411,1,C193,Hamra,Mutabbal,Appetizers,4.2,1.2,M,48,Byblos,1927,17,5,2024,Friday,4.2,3.0,36–50
2965,2024-04-24,9,107,1,C118,Hamra,Mocha,Coffee,4.5,0.9,F,48,Jounieh,1599,24,4,2024,Wednesday,4.5,3.6,36–50
222,2024-06-10,17,604,1,C010,Hamra,Tabbouleh,Salads,5.5,2.0,F,49,Tyre,2265,10,6,2024,Monday,5.5,3.5,36–50
1122,2024-07-19,18,105,1,C046,Hamra,Café Latte,Coffee,4.0,0.8,F,60,Saida,2812,19,7,2024,Friday,4.0,3.2,50+
2600,2024-08-21,18,309,2,C103,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,M,21,Byblos,3274,21,8,2024,Wednesday,11.0,7.4,16–25
4620,2024-01-28,9,403,3,C186,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,34,Beirut,381,28,1,2024,Sunday,13.5,11.100000000000001,26–35
883,2024-01-11,11,601,1,C037,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,M,28,Beirut,145,11,1,2024,Thursday,7.5,4.3,26–35
1276,2024-07-24,13,302,1,C052,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,28,Jounieh,2877,24,7,2024,Wednesday,3.5,2.5,26–35
2485,2024-06-15,20,501,1,C099,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,49,Zahle,2338,15,6,2024,Saturday,6.5,4.0,36–50
2039,2024-09-03,14,305,3,C081,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,M,55,Tripoli,3452,3,9,2024,Tuesday,18.0,11.399999999999999,50+
295,2024-02-16,18,103,2,C013,Hamra,Blonde Coffee,Coffee,2.2,0.5,M,29,Beirut,656,16,2,2024,Friday,4.4,3.4000000000000004,26–35
3342,2024-09-02,17,501,3,C134,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,60,Zahle,3441,2,9,2024,Monday,19.5,12.0,50+
4629,2024-05-06,13,401,1,C186,Hamra,Croissant,Bakery,3.0,0.8,F,34,Beirut,1771,6,5,2024,Monday,3.0,2.2,26–35
2536,2024-05-26,15,205,2,C101,Hamra,Mate,Tea,2.5,0.5,M,44,Byblos,2053,26,5,2024,Sunday,5.0,4.0,36–50
3184,2024-04-27,11,704,1,C128,Hamra,Mafroukeh Dessert,Desserts,6.5,2.5,M,36,Batroun,1643,27,4,2024,Saturday,6.5,4.0,36–50
1178,2024-05-31,16,701,1,C048,Hamra,Nutella Crepe,Desserts,5.5,1.8,F,39,Zahle,2124,31,5,2024,Friday,5.5,3.7,36–50
3995,2024-03-12,17,108,3,C160,Hamra,Caramel Latte,Coffee,4.8,1.0,M,20,Beirut,1005,12,3,2024,Tuesday,14.399999999999999,11.399999999999999,16–25
266,2024-12-28,9,203,1,C011,Hamra,Green Tea,Tea,2.2,0.5,M,23,Batroun,5071,28,12,2024,Saturday,2.2,1.7000000000000002,16–25
2028,2024-05-16,12,701,3,C081,Hamra,Nutella Crepe,Desserts,5.5,1.8,M,55,Tripoli,1910,16,5,2024,Thursday,16.5,11.100000000000001,50+
108,2024-06-23,11,103,1,C005,Hamra,Blonde Coffee,Coffee,2.2,0.5,M,33,Beirut,2441,23,6,2024,Sunday,2.2,1.7000000000000002,26–35
143,2024-10-15,18,101,2,C006,Hamra,Espresso,Coffee,2.5,0.5,F,44,Tripoli,4044,15,10,2024,Tuesday,5.0,4.0,36–50
2939,2024-01-19,10,109,1,C117,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,F,49,Zahle,256,19,1,2024,Friday,3.8,2.9,36–50
