Time_ID,Date,Day,Month,Year,Weekday,Hour
3882,2024-10-04,4,10,2024,Friday,10
3883,2024-10-04,4,10,2024,Friday,11
3884,2024-10-04,4,10,2024,Friday,12
3885,2024-10-04,4,10,2024,Friday,13
3886,2024-10-04,4,10,2024,Friday,14
3887,2024-10-04,4,10,2024,Friday,15
3888,2024-10-04,4,10,2024,Friday,16
3889,2024-10-04,4,10,2024,Friday,17
3890,2024-10-04,4,10,2024,Friday,18
3891,2024-10-04,4,10,2024,Friday,19
3892,2024-10-04,4,10,2024,Friday,20
3893,2024-10-05,5,10,2024,Saturday,7
3894,2024-10-05,5,10,2024,Saturday,8
3895,2024-10-05,5,10,2024,Saturday,9
3896,2024-10-05,5,10,2024,Saturday,10
3897,2024-10-05,5,10,2024,Saturday,11
3898,2024-10-05,5,10,2024,Saturday,12
3899,2024-10-05,5,10,2024,Saturday,13
3900,2024-10-05,5,10,2024,Saturday,14
3901,2024-10-05,5,10,2024,Saturday,15
3902,2024-10-05,5,10,2024,Saturday,16
3903,2024-10-05,5,10,2024,Saturday,17
3904,2024-10-05,5,10,2024,Saturday,18
3905,2024-10-05,5,10,2024,Saturday,19
3906,2024-10-05,5,10,2024,Saturday,20
3907,2024-10-06,6,10,2024,Sunday,7
3908,2024-10-06,6,10,2024,Sunday,8
3909,2024-10-06,6,10,2024,Sunday,9
3910,2024-10-06,6,10,2024,Sunday,10
3911,2024-10-06,6,10,2024,Sunday,11
3912,2024-10-06,6,10,2024,Sunday,12
3913,2024-10-06,6,10,2024,Sunday,13
3914,2024-10-06,6,10,2024,Sunday,14
3915,2024-10-06,6,10,2024,Sunday,15
3916,2024-10-06,6,10,2024,Sunday,16
3917,2024-10-06,6,10,2024,Sunday,17
3918,2024-10-06,6,10,2024,Sunday,18
3919,2024-10-06,6,10,2024,Sunday,19
3920,2024-10-06,6,10,2024,Sunday,20
3921,2024-10-07,7,10,2024,Monday,7
3922,2024-10-07,7,10,2024,Monday,8
3923,2024-10-07,7,10,2024,Monday,9
3924,2024-10-07,7,10,2024,Monday,10
3925,2024-10-07,7,10,2024,Monday,11
3926,2024-10-07,7,10,2024,Monday,12
3927,2024-10-07,7,10,2024,Monday,13
3928,2024-10-07,7,10,2024,Monday,14
3929,2024-10-07,7,10,2024,Monday,15
3930,2024-10-07,7,10,2024,Monday,16
3931,2024-10-07,7,10,2024,Monday,17
3932,2024-10-07,7,10,2024,Monday,18
3933,2024-10-07,7,10,2024,Monday,19
3934,2024-10-07,7,10,2024,Monday,20
3935,2024-10-08,8,10,2024,Tuesday,7
3936,2024-10-08,8,10,2024,Tuesday,8
3937,2024-10-08,8,10,2024,Tuesday,9
3938,2024-10-08,8,10,2024,Tuesday,10
3939,2024-10-08,8,10,2024,Tuesday,11
3940,2024-10-08,8,10,2024,Tuesday,12
3941,2024-10-08,8,10,2024,Tuesday,13
3942,2024-10-08,8,10,2024,Tuesday,14
3943,2024-10-08,8,10,2024,Tuesday,15
3944,2024-10-08,8,10,2024,Tuesday,16
3945,2024-10-08,8,10,2024,Tuesday,17
3946,2024-10-08,8,10,2024,Tuesday,18
3947,2024-10-08,8,10,2024,Tuesday,19
3948,2024-10-08,8,10,2024,Tuesday,20
3949,2024-10-09,9,10,2024,Wednesday,7
3950,2024-10-09,9,10,2024,Wednesday,8
3951,2024-10-09,9,10,2024,Wednesday,9
3952,2024-10-09,9,10,2024,Wednesday,10
3953,2024-10-09,9,10,2024,Wednesday,11
3954,2024-10-09,9,10,2024,Wednesday,12
3955,2024-10-09,9,10,2024,Wednesday,13
3956,2024-10-09,9,10,2024,Wednesday,14
3957,2024-10-09,9,10,2024,Wednesday,15
3958,2024-10-09,9,10,2024,Wednesday,16
3959,2024-10-09,9,10,2024,Wednesday,17
3960,2024-10-09,9,10,2024,Wednesday,18
3961,2024-10-09,9,10,2024,Wednesday,19
3962,2024-10-09,9,10,2024,Wednesday,20
3963,2024-10-10,10,10,2024,Thursday,7
3964,2024-10-10,10,10,2024,Thursday,8
3965,2024-10-10,10,10,2024,Thursday,9
3966,2024-10-10,10,10,2024,Thursday,10
3967,2024-10-10,10,10,2024,Thursday,11
3968,2024-10-10,10,10,2024,Thursday,12
3969,2024-10-10,10,10,2024,Thursday,13
3970,2024-10-10,10,10,2024,Thursday,14
3971,2024-10-10,10,10,2024,Thursday,15
3972,2024-10-10,10,10,2024,Thursday,16
3973,2024-10-10,10,10,2024,Thursday,17
3974,2024-10-10,10,10,2024,Thursday,18
3975,2024-10-10,10,10,2024,Thursday,19
3976,2024-10-10,10,10,2024,Thursday,20
3977,2024-10-11,11,10,2024,Friday,7
3978,2024-10-11,11,10,2024,Friday,8
3979,2024-10-11,11,10,2024,Friday,9
3980,2024-10-11,11,10,2024,Friday,10
3981,2024-10-11,11,10,2024,Friday,11
3982,2024-10-11,11,10,2024,Friday,12
3983,2024-10-11,11,10,2024,Friday,13
3984,2024-10-11,11,10,2024,Friday,14
3985,2024-10-11,11,10,2024,Friday,15
3986,2024-10-11,11,10,2024,Friday,16
3987,2024-10-11,11,10,2024,Friday,17
3988,2024-10-11,11,10,2024,Friday,18
3989,2024-10-11,11,10,2024,Friday,19
3990,2024-10-11,11,10,2024,Friday,20
3991,2024-10-12,12,10,2024,Saturday,7
3992,2024-10-12,12,10,2024,Saturday,8
3993,2024-10-12,12,10,2024,Saturday,9
3994,2024-10-12,12,10,2024,Saturday,10
3995,2024-10-12,12,10,2024,Saturday,11
3996,2024-10-12,12,10,2024,Saturday,12
3997,2024-10-12,12,10,2024,Saturday,13
3998,2024-10-12,12,10,2024,Saturday,14
3999,2024-10-12,12,10,2024,Saturday,15
4000,2024-10-12,12,10,2024,Saturday,16
4001,2024-10-12,12,10,2024,Saturday,17
4002,2024-10-12,12,10,2024,Saturday,18
4003,2024-10-12,12,10,2024,Saturday,19
4004,2024-10-12,12,10,2024,Saturday,20
4005,2024-10-13,13,10,2024,Sunday,7
4006,2024-10-13,13,10,2024,Sunday,8
4007,2024-10-13,13,10,2024,Sunday,9
4008,2024-10-13,13,10,2024,Sunday,10
4009,2024-10-13,13,10,2024,Sunday,11
4010,2024-10-13,13,10,2024,Sunday,12
4011,2024-10-13,13,10,2024,Sunday,13
4012,2024-10-13,13,10,2024,Sunday,14
4013,2024-10-13,13,10,2024,Sunday,15
4014,2024-10-13,13,10,2024,Sunday,16
4015,2024-10-13,13,10,2024,Sunday,17
4016,2024-10-13,13,10,2024,Sunday,18
4017,2024-10-13,13,10,2024,Sunday,19
4018,2024-10-13,13,10,2024,Sunday,20
4019,2024-10-14,14,10,2024,Monday,7
4020,2024-10-14,14,10,2024,Monday,8
4021,2024-10-14,14,10,2024,Monday,9
4022,2024-10-14,14,10,2024,Monday,10
4023,2024-10-14,14,10,2024,Monday,11
4024,2024-10-14,14,10,2024,Monday,12
4025,2024-10-14,14,10,2024,Monday,13
4026,2024-10-14,14,10,2024,Monday,14
4027,2024-10-14,14,10,2024,Monday,15
4028,2024-10-14,14,10,2024,Monday,16
4029,2024-10-14,14,10,2024,Monday,17
4030,2024-10-14,14,10,2024,Monday,18
4031,2024-10-14,14,10,2024,Monday,19
4032,2024-10-14,14,10,2024,Monday,20
4033,2024-10-15,15,10,2024,Tuesday,7
4034,2024-10-15,15,10,2024,Tuesday,8
4035,2024-10-15,15,10,2024,Tuesday,9
4036,2024-10-15,15,10,2024,Tuesday,10
4037,2024-10-15,15,10,2024,Tuesday,11
4038,2024-10-15,15,10,2024,Tuesday,12
4039,2024-10-15,15,10,2024,Tuesday,13
4040,2024-10-15,15,10,2024,Tuesday,14
4041,2024-10-15,15,10,2024,Tuesday,15
4042,2024-10-15,15,10,2024,Tuesday,16
4043,2024-10-15,15,10,2024,Tuesday,17
4044,2024-10-15,15,10,2024,Tuesday,18
4045,2024-10-15,15,10,2024,Tuesday,19
4046,2024-10-15,15,10,2024,Tuesday,20
4047,2024-10-16,16,10,2024,Wednesday,7
4048,2024-10-16,16,10,2024,Wednesday,8
4049,2024-10-16,16,10,2024,Wednesday,9
4050,2024-10-16,16,10,2024,Wednesday,10
4051,2024-10-16,16,10,2024,Wednesday,11
4052,2024-10-16,16,10,2024,Wednesday,12
4053,2024-10-16,16,10,2024,Wednesday,13
4054,2024-10-16,16,10,2024,Wednesday,14
4055,2024-10-16,16,10,2024,Wednesday,15
4056,2024-10-16,16,10,2024,Wednesday,16
4057,2024-10-16,16,10,2024,Wednesday,17
4058,2024-10-16,16,10,2024,Wednesday,18
4059,2024-10-16,16,10,2024,Wednesday,19
4060,2024-10-16,16,10,2024,Wednesday,20
4061,2024-10-17,17,10,2024,Thursday,7
4062,2024-10-17,17,10,2024,Thursday,8
4063,2024-10-17,17,10,2024,Thursday,9
4064,2024-10-17,17,10,2024,Thursday,10
4065,2024-10-17,17,10,2024,Thursday,11
4066,2024-10-17,17,10,2024,Thursday,12
4067,2024-10-17,17,10,2024,Thursday,13
4068,2024-10-17,17,10,2024,Thursday,14
4069,2024-10-17,17,10,2024,Thursday,15
4070,2024-10-17,17,10,2024,Thursday,16
4071,2024-10-17,17,10,2024,Thursday,17
4072,2024-10-17,17,10,2024,Thursday,18
4073,2024-10-17,17,10,2024,Thursday,19
4074,2024-10-17,17,10,2024,Thursday,20
4075,2024-10-18,18,10,2024,Friday,7
4076,2024-10-18,18,10,2024,Friday,8
4077,2024-10-18,18,10,2024,Friday,9
4078,2024-10-18,18,10,2024,Friday,10
4079,2024-10-18,18,10,2024,Friday,11
4080,2024-10-18,18,10,2024,Friday,12
4081,2024-10-18,18,10,2024,Friday,13
4082,2024-10-18,18,10,2024,Friday,14
4083,2024-10-18,18,10,2024,Friday,15
4084,2024-10-18,18,10,2024,Friday,16
4085,2024-10-18,18,10,2024,Friday,17
4086,2024-10-18,18,10,2024,Friday,18
4087,2024-10-18,18,10,2024,Friday,19
4088,2024-10-18,18,10,2024,Friday,20
4089,2024-10-19,19,10,2024,Saturday,7
4090,2024-10-19,19,10,2024,Saturday,8
4091,2024-10-19,19,10,2024,Saturday,9
4092,2024-10-19,19,10,2024,Saturday,10
4093,2024-10-19,19,10,2024,Saturday,11
4094,2024-10-19,19,10,2024,Saturday,12
4095,2024-10-19,19,10,2024,Saturday,13
4096,2024-10-19,19,10,2024,Saturday,14
4097,2024-10-19,19,10,2024,Saturday,15
4098,2024-10-19,19,10,2024,Saturday,16
4099,2024-10-19,19,10,2024,Saturday,17
4100,2024-10-19,19,10,2024,Saturday,18
4101,2024-10-19,19,10,2024,Saturday,19
4102,2024-10-19,19,10,2024,Saturday,20
4103,2024-10-20,20,10,2024,Sunday,7
4104,2024-10-20,20,10,2024,Sunday,8
4105,2024-10-20,20,10,2024,Sunday,9
4106,2024-10-20,20,10,2024,Sunday,10
4107,2024-10-20,20,10,2024,Sunday,11
4108,2024-10-20,20,10,2024,Sunday,12
4109,2024-10-20,20,10,2024,Sunday,13
4110,2024-10-20,20,10,2024,Sunday,14
4111,2024-10-20,20,10,2024,Sunday,15
4112,2024-10-20,20,10,2024,Sunday,16
4113,2024-10-20,20,10,2024,Sunday,17
4114,2024-10-20,20,10,2024,Sunday,18
4115,2024-10-20,20,10,2024,Sunday,19
4116,2024-10-20,20,10,2024,Sunday,20
4117,2024-10-21,21,10,2024,Monday,7
4118,2024-10-21,21,10,2024,Monday,8
4119,2024-10-21,21,10,2024,Monday,9
4120,2024-10-21,21,10,2024,Monday,10
4121,2024-10-21,21,10,2024,Monday,11
4122,2024-10-21,21,10,2024,Monday,12
4123,2024-10-21,21,10,2024,Monday,13
4124,2024-10-21,21,10,2024,Monday,14
4125,2024-10-21,21,10,2024,Monday,15
4126,2024-10-21,21,10,2024,Monday,16
4127,2024-10-21,21,10,2024,Monday,17
4128,2024-10-21,21,10,2024,Monday,18
4129,2024-10-21,21,10,2024,Monday,19
4130,2024-10-21,21,10,2024,Monday,20
4131,2024-10-22,22,10,2024,Tuesday,7
4132,2024-10-22,22,10,2024,Tuesday,8
4133,2024-10-22,22,10,2024,Tuesday,9
4134,2024-10-22,22,10,2024,Tuesday,10
4135,2024-10-22,22,10,2024,Tuesday,11
4136,2024-10-22,22,10,2024,Tuesday,12
4137,2024-10-22,22,10,2024,Tuesday,13
4138,2024-10-22,22,10,2024,Tuesday,14
4139,2024-10-22,22,10,2024,Tuesday,15
4140,2024-10-22,22,10,2024,Tuesday,16
4141,2024-10-22,22,10,2024,Tuesday,17
4142,2024-10-22,22,10,2024,Tuesday,18
4143,2024-10-22,22,10,2024,Tuesday,19
4144,2024-10-22,22,10,2024,Tuesday,20
4145,2024-10-23,23,10,2024,Wednesday,7
4146,2024-10-23,23,10,2024,Wednesday,8
4147,2024-10-23,23,10,2024,Wednesday,9
4148,2024-10-23,23,10,2024,Wednesday,10
4149,2024-10-23,23,10,2024,Wednesday,11
4150,2024-10-23,23,10,2024,Wednesday,12
4151,2024-10-23,23,10,2024,Wednesday,13
4152,2024-10-23,23,10,2024,Wednesday,14
4153,2024-10-23,23,10,2024,Wednesday,15
4154,2024-10-23,23,10,2024,Wednesday,16
4155,2024-10-23,23,10,2024,Wednesday,17
4156,2024-10-23,23,10,2024,Wednesday,18
4157,2024-10-23,23,10,2024,Wednesday,19
4158,2024-10-23,23,10,2024,Wednesday,20
4159,2024-10-24,24,10,2024,Thursday,7
4160,2024-10-24,24,10,2024,Thursday,8
4161,2024-10-24,24,10,2024,Thursday,9
4162,2024-10-24,24,10,2024,Thursday,10
4163,2024-10-24,24,10,2024,Thursday,11
4164,2024-10-24,24,10,2024,Thursday,12
4165,2024-10-24,24,10,2024,Thursday,13
4166,2024-10-24,24,10,2024,Thursday,14
4167,2024-10-24,24,10,2024,Thursday,15
4168,2024-10-24,24,10,2024,Thursday,16
4169,2024-10-24,24,10,2024,Thursday,17
4170,2024-10-24,24,10,2024,Thursday,18
4171,2024-10-24,24,10,2024,Thursday,19
4172,2024-10-24,24,10,2024,Thursday,20
4173,2024-10-25,25,10,2024,Friday,7
4174,2024-10-25,25,10,2024,Friday,8
4175,2024-10-25,25,10,2024,Friday,9
4176,2024-10-25,25,10,2024,Friday,10
4177,2024-10-25,25,10,2024,Friday,11
4178,2024-10-25,25,10,2024,Friday,12
4179,2024-10-25,25,10,2024,Friday,13
4180,2024-10-25,25,10,2024,Friday,14
4181,2024-10-25,25,10,2024,Friday,15
4182,2024-10-25,25,10,2024,Friday,16
4183,2024-10-25,25,10,2024,Friday,17
4184,2024-10-25,25,10,2024,Friday,18
4185,2024-10-25,25,10,2024,Friday,19
4186,2024-10-25,25,10,2024,Friday,20
4187,2024-10-26,26,10,2024,Saturday,7
4188,2024-10-26,26,10,2024,Saturday,8
4189,2024-10-26,26,10,2024,Saturday,9
4190,2024-10-26,26,10,2024,Saturday,10
4191,2024-10-26,26,10,2024,Saturday,11
4192,2024-10-26,26,10,2024,Saturday,12
4193,2024-10-26,26,10,2024,Saturday,13
4194,2024-10-26,26,10,2024,Saturday,14
4195,2024-10-26,26,10,2024,Saturday,15
4196,2024-10-26,26,10,2024,Saturday,16
4197,2024-10-26,26,10,2024,Saturday,17
4198,2024-10-26,26,10,2024,Saturday,18
4199,2024-10-26,26,10,2024,Saturday,19
4200,2024-10-26,26,10,2024,Saturday,20
4201,2024-10-27,27,10,2024,Sunday,7
4202,2024-10-27,27,10,2024,Sunday,8
4203,2024-10-27,27,10,2024,Sunday,9
4204,2024-10-27,27,10,2024,Sunday,10
4205,2024-10-27,27,10,2024,Sunday,11
4206,2024-10-27,27,10,2024,Sunday,12
4207,2024-10-27,27,10,2024,Sunday,13
4208,2024-10-27,27,10,2024,Sunday,14
4209,2024-10-27,27,10,2024,Sunday,15
4210,2024-10-27,27,10,2024,Sunday,16
4211,2024-10-27,27,10,2024,Sunday,17
4212,2024-10-27,27,10,2024,Sunday,18
4213,2024-10-27,27,10,2024,Sunday,19
4214,2024-10-27,27,10,2024,Sunday,20
4215,2024-10-28,28,10,2024,Monday,7
4216,2024-10-28,28,10,2024,Monday,8
4217,2024-10-28,28,10,2024,Monday,9
4218,2024-10-28,28,10,2024,Monday,10
4219,2024-10-28,28,10,2024,Monday,11
4220,2024-10-28,28,10,2024,Monday,12
4221,2024-10-28,28,10,2024,Monday,13
4222,2024-10-28,28,10,2024,Monday,14
4223,2024-10-28,28,10,2024,Monday,15
4224,2024-10-28,28,10,2024,Monday,16
4225,2024-10-28,28,10,2024,Monday,17
4226,2024-10-28,28,10,2024,Monday,18
4227,2024-10-28,28,10,2024,Monday,19
4228,2024-10-28,28,10,2024,Monday,20
4229,2024-10-29,29,10,2024,Tuesday,7
4230,2024-10-29,29,10,2024,Tuesday,8
4231,2024-10-29,29,10,2024,Tuesday,9
4232,2024-10-29,29,10,2024,Tuesday,10
4233,2024-10-29,29,10,2024,Tuesday,11
4234,2024-10-29,29,10,2024,Tuesday,12
4235,2024-10-29,29,10,2024,Tuesday,13
4236,2024-10-29,29,10,2024,Tuesday,14
4237,2024-10-29,29,10,2024,Tuesday,15
4238,2024-10-29,29,10,2024,Tuesday,16
4239,2024-10-29,29,10,2024,Tuesday,17
4240,2024-10-29,29,10,2024,Tuesday,18
4241,2024-10-29,29,10,2024,Tuesday,19
4242,2024-10-29,29,10,2024,Tuesday,20
4243,2024-10-30,30,10,2024,Wednesday,7
4244,2024-10-30,30,10,2024,Wednesday,8
4245,2024-10-30,30,10,2024,Wednesday,9
4246,2024-10-30,30,10,2024,Wednesday,10
4247,2024-10-30,30,10,2024,Wednesday,11
4248,2024-10-30,30,10,2024,Wednesday,12
4249,2024-10-30,30,10,2024,Wednesday,13
4250,2024-10-30,30,10,2024,Wednesday,14
4251,2024-10-30,30,10,2024,Wednesday,15
4252,2024-10-30,30,10,2024,Wednesday,16
4253,2024-10-30,30,10,2024,Wednesday,17
4254,2024-10-30,30,10,2024,Wednesday,18
4255,2024-10-30,30,10,2024,Wednesday,19
4256,2024-10-30,30,10,2024,Wednesday,20
4257,2024-10-31,31,10,2024,Thursday,7
4258,2024-10-31,31,10,2024,Thursday,8
4259,2024-10-31,31,10,2024,Thursday,9
4260,2024-10-31,31,10,2024,Thursday,10
4261,2024-10-31,31,10,2024,Thursday,11
4262,2024-10-31,31,10,2024,Thursday,12
4263,2024-10-31,31,10,2024,Thursday,13
4264,2024-10-31,31,10,2024,Thursday,14
4265,2024-10-31,31,10,2024,Thursday,15
4266,2024-10-31,31,10,2024,Thursday,16
4267,2024-10-31,31,10,2024,Thursday,17
4268,2024-10-31,31,10,2024,Thursday,18
4269,2024-10-31,31,10,2024,Thursday,19
4270,2024-10-31,31,10,2024,Thursday,20
4271,2024-11-01,1,11,2024,Friday,7
4272,2024-11-01,1,11,2024,Friday,8
4273,2024-11-01,1,11,2024,Friday,9
4274,2024-11-01,1,11,2024,Friday,10
4275,2024-11-01,1,11,2024,Friday,11
4276,2024-11-01,1,11,2024,Friday,12
4277,2024-11-01,1,11,2024,Friday,13
4278,2024-11-01,1,11,2024,Friday,14
4279,2024-11-01,1,11,2024,Friday,15
4280,2024-11-01,1,11,2024,Friday,16
4281,2024-11-01,1,11,2024,Friday,17
4282,2024-11-01,1,11,2024,Friday,18
4283,2024-11-01,1,11,2024,Friday,19
4284,2024-11-01,1,11,2024,Friday,20
4285,2024-11-02,2,11,2024,Saturday,7
4286,2024-11-02,2,11,2024,Saturday,8
4287,2024-11-02,2,11,2024,Saturday,9
4288,2024-11-02,2,11,2024,Saturday,10
4289,2024-11-02,2,11,2024,Saturday,11
4290,2024-11-02,2,11,2024,Saturday,12
4291,2024-11-02,2,11,2024,Saturday,13
4292,2024-11-02,2,11,2024,Saturday,14
4293,2024-11-02,2,11,2024,Saturday,15
4294,2024-11-02,2,11,2024,Saturday,16
4295,2024-11-02,2,11,2024,Saturday,17
4296,2024-11-02,2,11,2024,Saturday,18
4297,2024-11-02,2,11,2024,Saturday,19
4298,2024-11-02,2,11,2024,Saturday,20
4299,2024-11-03,3,11,2024,Sunday,7
4300,2024-11-03,3,11,2024,Sunday,8
4301,2024-11-03,3,11,2024,Sunday,9
4302,2024-11-03,3,11,2024,Sunday,10
4303,2024-11-03,3,11,2024,Sunday,11
4304,2024-11-03,3,11,2024,Sunday,12
4305,2024-11-03,3,11,2024,Sunday,13
4306,2024-11-03,3,11,2024,Sunday,14
4307,2024-11-03,3,11,2024,Sunday,15
4308,2024-11-03,3,11,2024,Sunday,16
4309,2024-11-03,3,11,2024,Sunday,17
4310,2024-11-03,3,11,2024,Sunday,18
4311,2024-11-03,3,11,2024,Sunday,19
4312,2024-11-03,3,11,2024,Sunday,20
4313,2024-11-04,4,11,2024,Monday,7
4314,2024-11-04,4,11,2024,Monday,8
4315,2024-11-04,4,11,2024,Monday,9
4316,2024-11-04,4,11,2024,Monday,10
4317,2024-11-04,4,11,2024,Monday,11
4318,2024-11-04,4,11,2024,Monday,12
4319,2024-11-04,4,11,2024,Monday,13
4320,2024-11-04,4,11,2024,Monday,14
4321,2024-11-04,4,11,2024,Monday,15
4322,2024-11-04,4,11,2024,Monday,16
4323,2024-11-04,4,11,2024,Monday,17
4324,2024-11-04,4,11,2024,Monday,18
4325,2024-11-04,4,11,2024,Monday,19
4326,2024-11-04,4,11,2024,Monday,20
4327,2024-11-05,5,11,2024,Tuesday,7
4328,2024-11-05,5,11,2024,Tuesday,8
4329,2024-11-05,5,11,2024,Tuesday,9
4330,2024-11-05,5,11,2024,Tuesday,10
4331,2024-11-05,5,11,2024,Tuesday,11
4332,2024-11-05,5,11,2024,Tuesday,12
4333,2024-11-05,5,11,2024,Tuesday,13
4334,2024-11-05,5,11,2024,Tuesday,14
4335,2024-11-05,5,11,2024,Tuesday,15
4336,2024-11-05,5,11,2024,Tuesday,16
4337,2024-11-05,5,11,2024,Tuesday,17
4338,2024-11-05,5,11,2024,Tuesday,18
4339,2024-11-05,5,11,2024,Tuesday,19
4340,2024-11-05,5,11,2024,Tuesday,20
4341,2024-11-06,6,11,2024,Wednesday,7
4342,2024-11-06,6,11,2024,Wednesday,8
4343,2024-11-06,6,11,2024,Wednesday,9
4344,2024-11-06,6,11,2024,Wednesday,10
4345,2024-11-06,6,11,2024,Wednesday,11
4346,2024-11-06,6,11,2024,Wednesday,12
4347,2024-11-06,6,11,2024,Wednesday,13
4348,2024-11-06,6,11,2024,Wednesday,14
4349,2024-11-06,6,11,2024,Wednesday,15
4350,2024-11-06,6,11,2024,Wednesday,16
4351,2024-11-06,6,11,2024,Wednesday,17
4352,2024-11-06,6,11,2024,Wednesday,18
4353,2024-11-06,6,11,2024,Wednesday,19
4354,2024-11-06,6,11,2024,Wednesday,20
4355,2024-11-07,7,11,2024,Thursday,7
4356,2024-11-07,7,11,2024,Thursday,8
4357,2024-11-07,7,11,2024,Thursday,9
4358,2024-11-07,7,11,2024,Thursday,10
4359,2024-11-07,7,11,2024,Thursday,11
4360,2024-11-07,7,11,2024,Thursday,12
4361,2024-11-07,7,11,2024,Thursday,13
4362,2024-11-07,7,11,2024,Thursday,14
4363,2024-11-07,7,11,2024,Thursday,15
4364,2024-11-07,7,11,2024,Thursday,16
4365,2024-11-07,7,11,2024,Thursday,17
4366,2024-11-07,7,11,2024,Thursday,18
4367,2024-11-07,7,11,2024,Thursday,19
4368,2024-11-07,7,11,2024,Thursday,20
4369,2024-11-08,8,11,2024,Friday,7
4370,2024-11-08,8,11,2024,Friday,8
4371,2024-11-08,8,11,2024,Friday,9
4372,2024-11-08,8,11,2024,Friday,10
4373,2024-11-08,8,11,2024,Friday,11
4374,2024-11-08,8,11,2024,Friday,12
4375,2024-11-08,8,11,2024,Friday,13
4376,2024-11-08,8,11,2024,Friday,14
4377,2024-11-08,8,11,2024,Friday,15
4378,2024-11-08,8,11,2024,Friday,16
4379,2024-11-08,8,11,2024,Friday,17
4380,2024-11-08,8,11,2024,Friday,18
4381,2024-11-08,8,11,2024,Friday,19
4382,2024-11-08,8,11,2024,Friday,20
4383,2024-11-09,9,11,2024,Saturday,7
4384,2024-11-09,9,11,2024,Saturday,8
4385,2024-11-09,9,11,2024,Saturday,9
4386,2024-11-09,9,11,2024,Saturday,10
4387,2024-11-09,9,11,2024,Saturday,11
4388,2024-11-09,9,11,2024,Saturday,12
4389,2024-11-09,9,11,2024,Saturday,13
4390,2024-11-09,9,11,2024,Saturday,14
4391,2024-11-09,9,11,2024,Saturday,15
4392,2024-11-09,9,11,2024,Saturday,16
4393,2024-11-09,9,11,2024,Saturday,17
4394,2024-11-09,9,11,2024,Saturday,18
4395,2024-11-09,9,11,2024,Saturday,19
4396,2024-11-09,9,11,2024,Saturday,20
4397,2024-11-10,10,11,2024,Sunday,7
4398,2024-11-10,10,11,2024,Sunday,8
4399,2024-11-10,10,11,2024,Sunday,9
4400,2024-11-10,10,11,2024,Sunday,10
4401,2024-11-10,10,11,2024,Sunday,11
4402,2024-11-10,10,11,2024,Sunday,12
4403,2024-11-10,10,11,2024,Sunday,13
4404,2024-11-10,10,11,2024,Sunday,14
4405,2024-11-10,10,11,2024,Sunday,15
4406,2024-11-10,10,11,2024,Sunday,16
4407,2024-11-10,10,11,2024,Sunday,17
4408,2024-11-10,10,11,2024,Sunday,18
4409,2024-11-10,10,11,2024,Sunday,19
4410,2024-11-10,10,11,2024,Sunday,20
4411,2024-11-11,11,11,2024,Monday,7
4412,2024-11-11,11,11,2024,Monday,8
4413,2024-11-11,11,11,2024,Monday,9
4414,2024-11-11,11,11,2024,Monday,10
4415,2024-11-11,11,11,2024,Monday,11
4416,2024-11-11,11,11,2024,Monday,12
4417,2024-11-11,11,11,2024,Monday,13
4418,2024-11-11,11,11,2024,Monday,14
4419,2024-11-11,11,11,2024,Monday,15
4420,2024-11-11,11,11,2024,Monday,16
4421,2024-11-11,11,11,2024,Monday,17
4422,2024-11-11,11,11,2024,Monday,18
4423,2024-11-11,11,11,2024,Monday,19
4424,2024-11-11,11,11,2024,Monday,20
4425,2024-11-12,12,11,2024,Tuesday,7
4426,2024-11-12,12,11,2024,Tuesday,8
4427,2024-11-12,12,11,2024,Tuesday,9
4428,2024-11-12,12,11,2024,Tuesday,10
4429,2024-11-12,12,11,2024,Tuesday,11
4430,2024-11-12,12,11,2024,Tuesday,12
4431,2024-11-12,12,11,2024,Tuesday,13
4432,2024-11-12,12,11,2024,Tuesday,14
4433,2024-11-12,12,11,2024,Tuesday,15
4434,2024-11-12,12,11,2024,Tuesday,16
4435,2024-11-12,12,11,2024,Tuesday,17
4436,2024-11-12,12,11,2024,Tuesday,18
4437,2024-11-12,12,11,2024,Tuesday,19
4438,2024-11-12,12,11,2024,Tuesday,20
4439,2024-11-13,13,11,2024,Wednesday,7
4440,2024-11-13,13,11,2024,Wednesday,8
4441,2024-11-13,13,11,2024,Wednesday,9
4442,2024-11-13,13,11,2024,Wednesday,10
4443,2024-11-13,13,11,2024,Wednesday,11
4444,2024-11-13,13,11,2024,Wednesday,12
4445,2024-11-13,13,11,2024,Wednesday,13
4446,2024-11-13,13,11,2024,Wednesday,14
4447,2024-11-13,13,11,2024,Wednesday,15
4448,2024-11-13,13,11,2024,Wednesday,16
4449,2024-11-13,13,11,2024,Wednesday,17
4450,2024-11-13,13,11,2024,Wednesday,18
4451,2024-11-13,13,11,2024,Wednesday,19
4452,2024-11-13,13,11,2024,Wednesday,20
4453,2024-11-14,14,11,2024,Thursday,7
4454,2024-11-14,14,11,2024,Thursday,8
4455,2024-11-14,14,11,2024,Thursday,9
4456,2024-11-14,14,11,2024,Thursday,10
4457,2024-11-14,14,11,2024,Thursday,11
4458,2024-11-14,14,11,2024,Thursday,12
4459,2024-11-14,14,11,2024,Thursday,13
4460,2024-11-14,14,11,2024,Thursday,14
4461,2024-11-14,14,11,2024,Thursday,15
4462,2024-11-14,14,11,2024,Thursday,16
4463,2024-11-14,14,11,2024,Thursday,17
